NEWID,GENDER_F,GENDER_M,INTAKE_DSA,INTAKE_DSA (CCA),INTAKE_IP (X),INTAKE_IP (Y),INTAKE_JAE Ordinary Admission,SEC SCHOOL_BUKIT PANJANG GOVT. HIGH SCHOOL,SEC SCHOOL_CATHOLIC HIGH SCHOOL,SEC SCHOOL_CHIJ ST. NICHOLAS GIRLS' SCHOOL,SEC SCHOOL_CHUNG CHENG HIGH SCHOOL (MAIN),SEC SCHOOL_METHODIST GIRLS' SCHOOL (SECONDARY),SEC SCHOOL_NAN HUA HIGH SCHOOL,SEC SCHOOL_SCHOOL X,SEC SCHOOL_SCHOOL Y,SEC SCHOOL__Minority_Sch,KI,FM2,CP2,PH2,CH2,BY2,EL2,ELL2,EC2,EH2,EG2,S1_2,S2_2,S3_2,S4_2,S5_2,EC1,MA3-MOE,PH3-MOE,CH3-MOE,BY3-MOE,S1_3-MOE,Foreign_Lang,H1_Arts,H1_Sci,S2_3_EC3-MOE,MA2,PTS,NO OF CCA,GP/KI,H1,H3,GP/KI_C1,MA2_C1,H1_C1,PTS_C1,PTS_Sec4,AM,EM,CIP HOURS,CCA President,CCA Sec-Treas,CCA Role,CT Rep,CIP Leader,CIP Organiser
20180165,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.5,67.5,2,3,0,5,3,44.8,0,52.5,0.52419854,1,1,132.5,0,0,1,1,0,0
20180166,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,68.75,1,3.6,0,5,4,72.8,0,66.25,0.917377334,1,1,25.1,0,0,0,0,0,0
20180167,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,75,1,3,0,5,4,52.8,0,60,0.047531602,1,1,35.8,1,0,0,0,1,0
20180168,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.5,72.5,1,4,0,5,3,48.3,0,66.25,-0.245984459,1,1,33.3,0,0,0,0,0,0
20180169,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,73.75,2,3,0,5,3,59.5,0,67.5,0.365309561,2,1,21.5,0,0,0,0,1,0
20180170,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.5,71.25,1,2,0,5,4,60.4,0,58.75,-0.313579715,1,1,38.8,0,0,0,0,0,1
20180171,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,47.5,1,5,0,5,5,55.2,0,47.5,-0.827665355,1,1,18.5,0,0,0,0,0,0
20180173,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,36.5,26.25,1,4,5,5,6,27.7,0,17.5,0.335696438,1,1,156,0,0,0,0,0,1
20180174,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.5,85,1,2,0,5,4,53.1,0,61.25,-0.827665355,1,1,42.8,0,0,0,0,0,0
20180175,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,62.5,1,4,0,5,3,49.8,0,56.25,-0.827665355,1,1,56,1,0,0,0,0,1
20180176,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,62.5,73.75,1,3,2,5,4,72.3,0,61.25,0.235309487,1,1,30,0,0,0,0,0,0
20180177,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,87.5,1,3,0,5,3,56.5,0,75,-0.674691032,1,1,37.5,0,0,0,0,0,0
20180178,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,72.5,1,3,0,5,4,48.8,0,62.5,-0.827665355,1,1,55.5,0,0,0,0,0,0
20180179,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,88.5,87.5,1,2,0,3,4,80.4,0,75,-1.209135782,1,1,22.5,0,1,0,0,0,0
20180180,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,79,85,1,2,0,5,3,67.8,0,75,-1.180246876,1,1,190.5,0,0,0,0,0,1
20180182,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.4,17.5,1,3,0,5,4,45.4,5,41.25,0.957532121,5,1,143.3,0,1,0,0,0,1
20180183,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,67.5,1,2,0,5,2,36.6,0,43.75,0.335696438,1,1,73.5,0,0,0,0,0,1
20180184,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.5,61.25,1,5,0,5,5,58.5,0,58.75,-0.827665355,1,1,48.5,0,0,0,0,0,1
20180185,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.5,76.25,2,3,0,5,3,47.3,0,52.5,-0.245984459,1,1,59.5,0,0,0,0,0,0
20180186,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.5,82.5,1,2,0,5,3,63.3,0,67.5,-0.674691032,1,1,20.5,0,0,1,0,0,0
20180187,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.5,78.75,1,2,0,5,3,55.4,0,60,0.68308752,2,1,105.5,0,0,0,0,0,1
20180188,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,60,71.25,1,2,0,5,1,65.8,0,76.25,-1.25246914,1,1,53.8,0,0,0,0,1,0
20180189,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.5,80,1,2,0,5,3,54.6,0,72.5,0.408642919,1,1,66,1,0,0,0,0,0
20180190,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,50,73.75,2,2,1,5,4,43.5,1,56.25,-0.039135114,1,1,118.9,0,0,0,0,0,1
20180191,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.5,68.75,2,3,0,5,3,46.8,0,47.5,-0.920246728,1,1,55.5,0,0,1,1,0,1
20180192,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,67,81.25,1,1,0,3,2,53.2,0,68.75,-0.385801979,3,1,123.8,0,0,1,0,0,1
20180193,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,87.5,85,1,3,1,5,3,71.4,0,68.75,-0.356913073,1,1,79.5,0,0,0,0,0,1
20180194,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,53.75,1,2,0,5,3,30.5,0,40,1.499058231,2,1,12.8,0,0,0,0,0,0
20180195,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,29.5,17.5,1,4,6,5,6,28.8,0,15,-0.245984459,1,1,56,0,0,0,0,0,0
20180196,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,45.8,55,1,4,3,5,4,39.8,5,41.25,3.297533455,5,1,119.5,0,0,0,0,0,0
20180197,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,86.25,1,2,0,5,2,58.6,0,73.75,-0.588024316,1,1,12,0,0,0,0,0,0
20180198,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,58.75,1,2,0,5,3,53.7,0,58.75,-0.12580183,1,1,74.8,0,0,1,0,0,0
20180199,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,86.25,1,3,0,5,4,66.7,0,72.5,0.335696438,1,1,52.8,0,0,1,0,0,1
20180200,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,70,78.75,1,2,2,5,3,51,0,45,0.047531602,1,1,14,0,0,0,0,0,0
20180201,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,83.75,1,3,0,5,5,71.6,0,68.75,-0.245984459,1,1,133,0,0,1,0,1,0
20180202,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,73,85,1,2,0,4,3,65.8,0,72.5,-0.245984459,1,1,57.2,0,0,0,0,0,0
20180203,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,72.5,83.75,1,2,0,2,3,56.5,0,65,-0.827665355,1,1,15,0,0,0,0,0,0
20180204,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,81.25,1,2,0,5,4,42,0,46.25,0.191976129,1,1,64.3,1,0,0,0,0,1
20180205,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,76.25,1,4,0,5,4,72,0,68.75,-0.241357452,1,1,175,0,0,0,0,0,1
20180206,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,77.5,1,3,0,5,3,65,0,70,-0.588024316,1,1,65.3,0,0,0,0,1,0
20180207,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35,38.75,2,3,2,5,5,31.7,0,10,0.917377334,2,1,27,0,0,0,0,0,0
20180208,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,83.75,1,2,0,5,3,51.2,0,68.75,-0.827665355,1,1,38.3,0,0,0,0,1,0
20180209,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,61.25,1,4,0,5,5,51.4,0,32.5,1.087532195,3,1,16,0,1,0,0,0,0
20180210,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.5,85,1,2,0,5,2,49.9,0,65,0.610865256,4,1,73.7,0,0,0,0,0,0
20180211,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.5,75,1,5,0,5,5,50,0,52.5,-0.827665355,1,1,22,0,0,0,0,0,0
20180212,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,51,63.75,1,2,1,5,3,36.3,0,35,-0.588024316,2,1,44,0,0,0,0,0,0
20180213,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,82,90,2,1,0,1,2,78.2,0,77.5,-1.396913666,1,1,148.8,1,0,0,0,0,1
20180214,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.5,72.5,1,2,0,5,6,60.8,0,61.25,0.335696438,1,2,66.3,0,0,0,0,0,1
20180215,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,82,81.25,1,4,0,3,6,76.8,0,71.25,-0.245984459,1,1,13.5,0,0,0,0,0,0
20180216,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,77.5,1,3,0,5,3,43.1,0,65,0.596420804,2,1,15.3,0,1,0,0,0,0
20180217,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,82.5,1,1,0,2,1,63.2,0,70,-0.198024094,3,1,81.3,0,0,1,0,0,0
20180218,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,71.5,87.5,1,2,0,2,4,63.3,0,70,-0.827665355,1,1,43.5,0,1,0,0,0,0
20180219,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,71.5,88.75,1,2,0,3,3,72.7,0,77.5,-0.963580086,1,1,168.5,0,1,0,0,0,1
20180220,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,73,87.5,2,2,0,3,3,73.8,0,76.25,-0.674691032,1,1,14,0,0,0,0,0,0
20180221,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,32,28.75,1,5,5,5,5,33.4,5,20,3.825781816,2,2,89.5,0,0,1,0,0,1
20180222,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,89.5,87.5,2,1,0,1,1,79.4,0,80,-1.25246914,1,1,153,0,0,0,0,0,0
20180223,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,36,52.5,1,3,3,2,3,22.7,0,25,0.047531602,3,1,15.5,0,0,0,0,0,0
20180224,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,74,88.75,1,1,0,1,2,74.8,0,78.75,-1.151357971,1,1,15,0,0,0,0,0,0
20180225,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,45.5,57.5,2,3,3,5,3,29.6,0,45,-0.827665355,1,2,84.5,0,0,0,0,0,0
20180226,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,73.5,87.5,1,2,0,3,2,82.6,0,78.75,-0.827665355,1,1,202,0,0,0,0,0,1
20180227,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.5,76.25,1,2,0,5,2,59.7,0,63.75,0.047531602,1,1,136,0,0,0,0,0,1
20180228,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.5,75,1,5,0,5,4,34.2,0,31.25,0.596420804,2,1,18,0,0,0,0,0,0
20180229,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,83.75,1,2,0,5,3,64.2,0,60,-0.429135337,1,1,69.8,0,0,0,0,0,0
20180231,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.5,88.75,1,2,0,5,2,59.4,0,71.25,-0.819135559,1,1,62.5,0,0,1,0,0,1
20180232,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.5,52.5,1,3,0,5,2,50,0,48.75,-0.245984459,1,2,174,0,0,0,0,0,1
20180233,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,65,2,3,0,5,3,49.2,0,56.25,0.52419854,3,1,195,0,1,0,1,0,1
20180234,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,46.5,67.5,1,5,1,5,5,42.7,0,45,0.917377334,1,1,50.3,0,0,0,0,0,1
20180235,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.5,81.25,1,2,0,5,4,60.8,0,58.75,0.335696438,1,1,14.5,0,0,0,0,0,0
20180236,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.5,71.25,1,4,0,5,6,61.2,0,50,-0.245984459,1,1,208,0,0,0,0,0,1
20180237,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,56.5,67.5,1,3,0,5,2,50.5,0,65,-1.151357971,1,1,108.8,0,0,0,0,0,1
20180238,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.5,83.75,1,3,0,5,4,53,0,66.25,-0.827665355,1,1,34.8,1,0,0,0,0,0
20180239,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,57,77.5,1,2,0,5,3,43.5,0,55,-0.111357378,3,1,95.3,1,0,0,0,1,0
20180241,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.5,53.75,2,4,0,5,4,51.4,0,41.25,0.610865256,1,1,74,0,1,0,0,0,0
20180242,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.5,77.5,1,3,0,5,4,47.4,0,61.25,0.596420804,2,1,83.3,0,0,0,0,1,0
20180243,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,50.5,48.75,1,2,3,5,5,40.9,2,33.75,1.246421174,4,1,20.8,0,0,0,0,0,0
20180244,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.5,66.25,1,3,0,5,5,55.3,0,60,1.49197687,5,1,171.5,0,0,0,0,0,0
20180245,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.5,78.75,1,4,0,5,4,57.3,0,53.75,-0.827665355,1,1,114.5,0,0,0,0,0,1
20180246,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.5,86.25,1,3,0,5,2,57.3,0,70,-0.963580086,1,1,46,0,0,0,0,1,0
20180247,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,35,48.75,1,4,3,5,4,27.4,2,32.5,2.849755422,8,4,12.5,0,0,0,0,0,0
